ID,TS,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Y
10331,2018/2/14 6:12,41.98,124.87,265.23,300.72,10.04,10.11,11.05,210.01,298.27,34.92,42.86,949.16,5545,5210,6515,7.46,30,5991.25,10,264.74,28.97,7.47,83.97,305128,2
10332,2018/2/14 6:18,42.36,125.18,265.89,301.75,10.05,10.11,11.05,211.53,299.31,36.92,43.69,951.92,5572.5,5210,6527.5,7.39,30,5989.78,10,264.54,35.92,7.48,82.47,305121,2
10333,2018/2/14 6:24,42.46,125.03,266.97,303.66,10.03,10.09,11.07,205.76,298.58,34.74,42.86,952.64,5552.5,5197.5,6505,7.34,30,5989.78,10,263.06,33.23,7.49,82.72,305468,1
10334,2018/2/14 6:30,42.35,125.01,266.06,300.83,10.06,10.1,11.06,210.57,298.79,35.97,44.14,947.48,5537.5,5195,6510,7.31,30,5989.22,10,265.49,26.45,7.49,81.44,303833,1
10335,2018/2/14 6:36,43.36,125.19,270.29,307.68,10.04,10.11,11.06,203.44,305.66,34.76,43.44,951.88,5560,5215,6517.5,7.24,30,5989.41,10,261.16,65.93,7.52,81.83,300546,1
10336,2018/2/14 6:48,43.05,125.52,268.87,302.72,10.07,10.08,11.06,208.53,304.93,26.4,37.33,962.16,5562.5,5232.5,6520,7.14,16,5983.03,10,266.32,170.52,7.4,80.08,301560,1
10337,2018/2/14 6:54,42.59,124.91,269.96,310.24,10.06,10.11,11.06,208.53,304.93,27.53,35.77,955.58,5585,5242.5,6540,7.07,16,5986.08,12,268.02,100.53,7.47,83.84,300413,1
10338,2018/2/14 7:00,42.39,124.82,267.04,304.19,10.03,10.1,11.05,200.18,296.56,24.92,36.01,947.6,5580,5230,6525,7,16,5986.08,13,266.22,102.52,7.47,83.04,298323,1
10339,2018/2/14 7:06,42.02,124.71,266.1,304.23,10.05,10.13,11.06,210.04,298.12,30.03,42.45,925.7,5565,5230,6507.5,6.93,16,5982.01,13,264.18,118.99,7.42,79.27,299944,1
10340,2018/2/14 7:12,42.2,125.21,267.21,304.52,10.04,10.1,11.06,207.6,295.39,29.63,41.7,961.09,5577.5,5235,6520,6.85,16,5978.5,15,351.04,118.91,7.42,79.21,301439,1
10341,2018/2/14 7:18,43.02,124.99,270.36,307.38,10.04,10.12,11.06,207.68,297.6,26.41,38.49,959.77,5552.5,5227.5,6495,6.74,16,5980.35,18,788.39,111.43,7.44,78.44,299809,1
10342,2018/2/14 7:24,41.9,124.93,266.59,302.4,10.04,10.1,11.07,205.37,289.35,26.18,38,950.75,5575,5245,6522.5,6.72,16,5974.8,9,787.47,114.64,7.42,76.04,299807,1
10343,2018/2/14 7:30,42.05,124.77,267.65,303.91,10.05,10.08,11.06,209.9,291.27,27.41,39.46,945.45,5580,5247.5,6537.5,6.79,16,5968.06,9,781.04,102.67,7.47,78.38,299415,1
10344,2018/2/14 7:36,42.41,125,269.11,305.3,10.04,10.13,11.09,209.39,294.4,28.06,39.96,951.74,5567.5,5240,6505,6.91,16,5970.27,9,782.46,109.19,7.47,76.67,302632,1
10345,2018/2/14 7:42,41.65,124.83,265.83,301.61,10.05,10.09,11.09,206.19,288.87,27.92,39.41,950.46,5576.88,5253.38,6519.75,7.06,16,5960.85,9,782.06,61.41,7.52,82.54,301554,1
10346,2018/2/14 7:48,43.12,125.71,266.3,295.74,10.04,10.13,11.08,209.76,298.14,27.55,38.33,953.74,5588,5247.5,6520.5,7.21,16,5957.15,8,436.23,33.94,7.6,91.38,300443,1
10347,2018/2/14 7:54,42.69,124.8,266.9,305.27,10.04,10.11,11.07,209.76,298.14,27.16,37.59,951.41,5589.13,5253.25,6524.13,7.39,16,5957.79,8,437.21,55.2,7.61,89.38,297082,1
10348,2018/2/14 8:00,43.4,125.39,269.28,305.96,10.05,10.12,11.07,210.94,299.04,28.25,38.28,948.53,5587.13,5257.63,6536.5,7.5,16,5954.47,8,432.42,94.75,7.53,74.73,298875,1
10349,2018/2/14 8:06,42.19,124.62,264.99,299.27,10.04,10.07,11.08,213.94,299.86,33.98,38.61,956.24,5575,5251.38,6536.38,7.6,16,5950.96,8,430.87,99.3,7.54,78.69,299689,1
10350,2018/2/14 8:12,42.8,125.37,266.51,300.49,10.06,10.13,11.09,214.33,296.61,28.87,32.44,970.12,5599.38,5261.63,6533.88,7.69,16,5946.24,8,430.63,117.74,7.48,80.37,300855,1
10351,2018/2/14 8:18,42.56,124.83,266.23,302.77,10.06,10.13,11.07,210.59,298.89,26.91,30.21,955.28,5592.88,5262.5,6530,7.83,16,5944.21,8,430.06,107.17,7.5,83.33,299113,1
10352,2018/2/14 8:24,43.64,125.46,269.02,304.03,10.04,10.09,11.09,213.75,299.5,28.13,32.42,941.17,5592.38,5266.88,6533.75,7.86,16,5948.27,8,433.7,111,7.5,83.93,300165,2
10353,2018/2/14 8:30,43.62,125.33,269.93,304.12,10.06,10.11,11.07,208.85,296.13,32.13,37.78,934.26,5594.5,5258.88,6525,7.91,16,5942.73,8,431.7,117.69,7.54,82.92,299365,3
10354,2018/2/14 8:36,43.59,125.21,270.04,302.38,10.04,10.1,11.1,202.12,300.19,31.97,37.94,953.64,5570.88,5253.38,6538.13,7.95,16,5938.66,5,4.59,130.04,7.52,80.9,299932,3
10355,2018/2/14 8:42,43.54,124.96,271.58,306.73,10.04,10.11,11.07,203.02,297.12,30.75,36.31,960.76,5587.88,5269.75,6547,7.99,16,5944.21,5,4.59,136.06,7.48,79.55,300841,3
10356,2018/2/14 8:48,43.63,124.71,274.93,312.54,10.06,10.1,11.07,198.52,298.24,27.14,32.92,958.24,5569.75,5255,6527.25,7.98,16,5940.88,5,4.59,136.06,7.48,79.55,26424.1,3
10357,2018/2/14 8:54,40.89,124.15,266.38,303.01,10.04,10.08,11.06,198.52,298.24,26.18,32.52,951.12,5599.38,5265.5,6533.25,7.97,16,5942.54,5,4.59,136.06,7.48,79.55,298985,3
10358,2018/2/14 9:00,43.02,125.6,269.14,305.12,10.05,10.11,11.07,210.18,291.91,30.01,38.25,930.18,5609.13,5262.75,6537.38,7.9,16,5937.83,5,4.59,147.45,7.34,79.77,304055,3
10359,2018/2/14 9:06,42.86,125.01,268.48,304.34,10.05,10.09,11.05,209.52,302.25,36.96,42.98,945.5,5587,5260.5,6539.88,7.86,16,5941.34,5,4.59,159.37,7.37,78.28,305997,2
10360,2018/2/14 9:12,42.57,124.84,267.85,304.99,10.04,10.11,11.07,199.42,300.44,28.78,35.73,968.67,5582.13,5258.63,6544.63,7.79,16,5942.36,5,4.59,141.38,7.44,80.9,302662,2
10361,2018/2/14 9:18,42.38,125,265.84,301.47,10.03,10.12,11.08,200.92,302.47,26.52,32.66,956.51,5577.38,5248.38,6515,7.65,16,5942.54,5,4.62,157.57,7.41,82.62,300697,1
10362,2018/2/14 9:24,43.53,125.22,269.18,306.05,10.06,10.11,11.09,195.02,301.84,28.4,35.23,939.22,5593.38,5261.38,6536.63,7.53,16,5938.85,5,8.15,181.85,7.4,81.82,301200,1
10363,2018/2/14 9:30,42.65,124.79,267.82,304.38,10.03,10.13,11.07,198.59,305.83,30.26,37.29,942.74,5585.75,5266.63,6523.88,7.39,6,5937.65,5,8.41,215.8,7.39,81.98,302057,1
10364,2018/2/14 9:36,42.35,124.75,267.38,302.67,10.05,10.11,11.07,201.15,301.15,29.28,35.24,964.46,5589,5273.38,6529,7.27,6,5940.69,5,550.55,286.37,7.33,80.83,303669,1
10365,2018/2/14 9:42,42.22,125.05,265.3,300.42,10.03,10.11,11.08,201.01,298.16,27.53,32.76,953.41,5594.63,5260.25,6485.75,7.07,6,5939.49,35,60.8,235.66,7.39,83.1,303438,1
10366,2018/2/14 9:48,43.1,125.31,268.44,305.11,10.06,10.12,11.08,202.31,300.96,24.82,28.65,960.61,5590.5,5281,6525.75,7.04,6,5933.3,15,1464.35,210.72,7.41,85.29,301671,1
10367,2018/2/14 9:54,44.7,126.29,271.98,293.95,10.06,10.09,11.05,202.31,300.96,25.79,29.51,940.65,5599.63,5284.13,6525.75,7.18,6,5926.92,10,729.83,216.21,7.37,82.63,300730,1
10368,2018/2/14 10:00,42.69,124.22,269.93,312.13,10.05,10.08,11.08,203.64,298.81,27.53,31.65,952.16,5594.25,5290.75,6536.75,7.32,6,5919.16,8,452.87,262.09,7.31,78.29,302370,1
10369,2018/2/14 10:06,42.64,125.01,268.31,303.29,10.05,10.09,11.09,205.61,296.92,26.92,31.03,961.2,5594,5283.38,6537,7.47,6,5917.68,8,453.54,309.31,7.27,76.09,303679,1
10370,2018/2/14 10:12,44.07,125.48,272.4,309.91,10.04,10.13,11.08,200.82,297.17,26,29.91,942.53,5598.13,5289.88,6535.25,7.57,6,5915.83,8,453.18,310.51,7.27,76.1,302861,1
10371,2018/2/14 10:18,41.28,124.04,266.61,300.87,10.04,10.11,11.09,197.5,293.76,23.81,27.07,953.63,5609.25,5301.13,6547.25,7.65,6,5915,8,453.65,313.12,7.33,76.1,301965,1
10372,2018/2/14 10:24,42.61,125.54,268.6,300.4,10.04,10.11,11.07,201.04,292.93,28.64,34.49,921.52,5610.63,5298.88,6540.88,7.74,6,5912.96,8,454.28,337.02,7.38,89.32,301051,1
10373,2018/2/14 10:30,42.75,124.9,268.89,306.58,10.05,10.12,11.08,202.62,296.77,33.23,40.38,935.85,5601,5291.13,6547.75,7.92,6,5912.78,7,452.15,346.83,7.35,86.77,302795,1
10374,2018/2/14 10:36,42.42,124.98,265.87,301.36,10.05,10.09,11.09,199.81,298.46,33.07,40.97,936.2,5606,5292.5,6544.38,7.67,6,5909.08,7,453.83,362.77,7.35,83.26,301516,1
10375,2018/2/14 10:42,43.23,125.16,268.68,304.55,10.04,10.09,11.07,200.35,296.23,24.92,29.94,986.07,5599.75,5292.25,6524.5,7.87,6,5904.74,7,452.48,387.67,7.34,80.79,303756,1
10376,2018/2/14 10:48,43.73,125.13,270.08,304.44,10.04,10.1,11.08,200.65,302.5,21.95,24.82,961.36,5600.5,5290.25,6525.88,7.82,6,5900.02,7,452.91,190.76,7.25,77.11,307096,1
10377,2018/2/14 10:54,42.42,124.78,266.71,301.7,10.04,10.11,11.05,200.65,302.5,22.55,27.01,936.57,5622.13,5304.13,6546.63,7.88,6,5897.16,7,452.61,252.11,7.31,81.66,305595,1
10378,2018/2/14 11:00,43.01,125.22,268.28,304.43,10.03,10.12,11.07,203.02,301.51,27.99,36.65,902.49,5604.5,5308.38,6533.38,8.06,6,5895.31,7,451.75,209.1,7.29,80.85,306883,1
10379,2018/2/14 11:06,44.84,125.73,273.35,309.58,10.08,10.09,11.08,200.12,302.01,32.78,44.54,930.85,5611.38,5309.25,6548.63,8.17,6,5896.98,7,450.76,233.25,7.35,83.21,305323,1
10380,2018/2/14 11:12,43.54,124.63,270.15,305.02,10.05,10.09,11.09,197.04,302.28,25.3,37.32,977.65,5607.25,5296.38,6551.88,8.15,6,5896.51,6,120.98,350.46,7.37,83.94,304440,1
10381,2018/2/14 11:18,42.58,124.55,267.63,302.27,10.03,10.11,11.08,194.9,303.08,21.58,30.58,979.54,5596.13,5298.88,6552.5,8.17,6,5898.18,6,117.68,463,7.37,83.61,304077,1
10382,2018/2/14 11:24,43.07,125.16,268.65,304.57,10.04,10.1,11.07,194.71,302.78,22.93,32.21,943.06,5612.5,5303.13,6547.25,8.08,6,5895.5,8.35,118.64,429.17,7.4,83.32,301158,1
10383,2018/2/14 11:30,42.73,124.82,267.52,301.7,10.05,10.08,11.07,197.89,303.53,26.25,38.33,913.41,5612.38,5301.63,6537,8.06,6,5896.14,19,640.9,437.37,7.38,82.06,301963,1
10384,2018/2/14 11:36,43.07,125.24,268.7,303.53,10.06,10.12,11.07,194.32,304.74,28.64,40.21,955.49,5613.75,5307.75,6538.38,8.05,20.05,5890.6,7,289.1,449.06,7.37,78.53,301420,1
10385,2018/2/14 11:42,43.2,124.95,269.08,305.19,10.06,10.13,11.08,195.21,302.39,28.25,39.85,934.7,5610.63,5304.75,6533.13,8.03,20,5889.58,6,287.13,469.77,7.38,75.94,300829,1
10386,2018/2/14 11:48,42.63,124.96,266.45,300.28,10.04,10.11,11.07,197.7,302.5,33.07,43.8,934.86,5619.63,5301.13,6537.5,8.05,20,5888.38,6,288.22,500.44,7.33,75.33,301763,1
10387,2018/2/14 11:54,43.41,125.43,269.86,304.5,10.07,10.1,11.07,197.7,302.5,27.65,38.96,967.73,5630.63,5306.75,6550.38,7.98,20,5888.56,6,286.55,285.51,7.43,80.94,299712,1
10388,2018/2/14 12:00,44.08,125.01,274.13,312.26,10.05,10.08,11.07,189.49,288.56,18.85,23.3,995.43,5628,5306.38,6550.25,7.96,20,5884.22,6,283.42,238.41,7.49,83.42,298052,1
10389,2018/2/14 12:06,41.94,124.31,268.08,301.87,10.04,10.13,11.05,191.21,301.95,16.36,16.6,961.79,5633.13,5325,6558.88,7.88,20,5886.9,6,286.74,251.22,7.49,83.55,297857,1
10390,2018/2/14 12:12,43.57,125.32,271.44,306.56,10.04,10.1,11.05,187.47,300.21,22.63,31.82,889.31,5623.25,5317.5,6543.88,7.94,20,5885.51,6,285.59,251.09,7.48,82.13,298665,1
10391,2018/2/14 12:18,42.52,124.66,268.45,304.89,10.06,10.09,11.07,191.2,303.48,36.39,44.3,923.63,5638,5326.63,6555,8.04,20,5886.9,6,286.54,246.79,7.48,81.4,298698,1
10392,2018/2/14 12:24,41.78,124.63,267,302.39,10.06,10.1,11.07,192.73,307,35.49,44.67,955.5,5627.38,5319.75,6546.75,8.22,20,5885.05,6,284.28,267.24,7.49,81.97,298425,1
10393,2018/2/14 12:30,41.61,124.87,265.13,300.57,10.05,10.1,11.08,192.48,303.02,23.73,32.82,975.76,5644.38,5327.75,6566.13,8.21,20,5881.91,5,5.47,321.76,7.45,81.25,300506,1
10394,2018/2/14 12:36,44.18,125.86,270.06,307.03,10.07,10.1,11.06,193.09,302.56,22.98,31.86,959.65,5632.13,5315.25,6557.5,8.04,20,5874.98,5,5.51,274.52,7.42,82.27,300209,1
10395,2018/2/14 12:42,42.88,124.84,268.03,302.05,10.04,10.1,11.06,195.38,305.92,25.22,36.34,929.62,5605,5301.38,6523.88,7.97,20,5877.38,5,5.51,252.84,7.48,85.74,299135,2
10396,2018/2/14 12:48,43.83,125.49,269.82,303.55,10.07,10.12,11.07,192.1,304.18,30.42,42.88,934.2,5612.13,5291.38,6526.88,7.99,20,5878.3,5,5.51,257.82,7.42,82.97,301546,2
10397,2018/2/14 12:54,43.09,125.09,268.22,299.23,10.03,10.1,11.1,192.1,304.18,30.05,42.34,952.49,5619.88,5302.5,6547,7.98,20,5879.69,5,4.64,250.92,7.41,82.76,302835,2
10398,2018/2/14 13:00,45.08,125.35,275.65,314.98,10.06,10.12,11.08,180.54,302.1,26.6,39.36,951.26,5617.38,5299.5,6546.75,7.91,20,5876.46,5,4.77,231.14,7.45,82.46,301023,2
10399,2018/2/14 13:06,43.49,124.79,270.95,309.35,10.04,10.11,11.07,186.08,297.82,26.58,39.26,956.95,5622.5,5296.63,6548.88,7.94,20,5878.3,8,5.2,177.86,7.49,85.42,299545,2
10400,2018/2/14 13:12,42.07,124.28,267.38,304.41,10.07,10.1,11.07,187.81,297.67,28.81,41.22,935.64,5618.13,5295.88,6543.5,7.81,20,5877.01,8,5.2,178.41,7.5,85.44,300007,2
10401,2018/2/14 13:18,42.25,124.9,265.81,300.38,10.06,10.1,11.08,188.86,297.04,27.33,39.6,954.62,5628.25,5310.88,6561.13,7.77,20,5881.72,8,5.2,194.24,7.51,85.48,300467,2
10402,2018/2/14 13:24,42.82,125.22,267.9,305.52,10.04,10.12,11.06,187.75,295.03,26.97,39.13,955.21,5614.25,5298.25,6542.75,7.56,20,5873.96,15,336.71,275.56,7.44,67.31,301532,2
10403,2018/2/14 13:30,42.27,124.73,266.46,302.25,10.04,10.11,11.07,187.69,297.51,25.36,36.32,948.93,5604,5295.63,6527,7.46,20,5875.99,15,337.54,137.82,7.52,80.58,298985,2
10404,2018/2/14 13:36,42.37,125.13,265.97,300.76,10.05,10.1,11.08,188.13,300.47,25.61,36.79,948,5615.25,5296.63,6541.38,7.41,20,5871.09,15,338.04,89.1,7.52,82.97,302801,1
10405,2018/2/14 13:42,42.98,125.35,267.07,303.14,10.05,10.11,11.06,189.8,294.94,26.6,37.29,948.08,5609.38,5285.38,6544.75,7.74,20,5868.41,15,336.54,83.48,7.55,82.87,303565,1
10406,2018/2/14 13:48,42.35,124.73,265.95,301.09,10.02,10.1,11.07,185.06,294.02,29.08,40.24,943.84,5614.5,5297.88,6540,7.61,20,5873.31,15,333.24,87.58,7.56,83.57,303565,1
10407,2018/2/14 13:54,42.16,125,265.06,300.76,10.05,10.12,11.09,185.06,294.02,27.45,38.54,953.6,5629.38,5303,6554.13,7.41,20,5871.09,16,334.38,86.29,7.56,83.48,303565,1
10408,2018/2/14 14:00,42.67,125.23,266.3,297.58,10.03,10.09,11.09,191.03,301.02,25.13,34.3,965.22,5624,5311.5,6567.25,7.26,20,5871.46,16,333.94,93.8,7.55,81.78,303565,1
10409,2018/2/14 14:06,42.09,124.7,265.56,302.85,10.06,10.1,11.09,192.57,301.82,24.74,33.88,956.34,5642.5,5313.38,6563.88,7.47,20,5866.56,16,334.3,127.01,7.51,79.53,303565,1
10410,2018/2/14 14:12,42.52,125.1,266.66,300.21,10.04,10.12,11.08,193.4,299.72,24.47,33.41,953.8,5644.38,5319.13,6559.5,7.09,20,5861.67,16,336.31,101.11,7.54,81.46,303565,1
10411,2018/2/14 14:18,42.67,125.11,266.78,302.59,10.05,10.1,11.08,192.44,304.14,24.47,33.99,962.77,5620.63,5284.25,6533.13,7.01,20,5862.22,16,336.89,114.61,7.51,82.06,303565,1
10412,2018/2/14 14:24,43.21,125.18,269.78,305.72,10.06,10.1,11.05,189.05,301.25,30.18,41.41,925.83,5643.13,5295,6546.63,7.07,20,5861.39,18,788.63,109.02,7.51,82.87,303565,1
10413,2018/2/14 14:30,42.49,125,268.09,304.16,10.05,10.12,11.08,185.97,299.31,31.04,42.24,948.05,5618.25,5286.63,6540.5,6.93,20,5858.15,18,790.99,99.81,7.49,80.15,303565,1
10414,2018/2/14 14:36,43.09,125.11,270.03,309.86,10.04,10.11,11.08,180.44,300.01,23.33,30.98,1007.31,5643,5308.88,6537.63,6.95,20,5850.94,18,790.45,105.76,7.5,78.63,303565,1
10415,2018/2/14 14:42,41.53,124.11,268.51,308.42,10.04,10.1,11.06,190.92,298.6,21.52,30.26,947.31,5638.75,5315.5,6543.63,6.88,20,5853.99,18,793.23,102.57,7.5,81.68,303565,1
10416,2018/2/14 14:48,41.12,124.43,267.28,304.25,10.07,10.11,11.08,191.79,308.01,24.24,35.1,944.11,5627.63,5315.88,6546.13,6.9,20,5847.06,18,791.95,100.68,7.5,82.62,303565,1
10417,2018/2/14 14:54,41.67,125.33,266.56,304.77,10.05,10.1,11.06,191.79,308.01,29.31,41.56,941.24,5645.38,5322,6553.13,6.99,20,5844.57,18,791.45,129.76,7.5,83.69,279247,1
10418,2018/2/14 15:00,42.49,125.42,265.84,300.09,10.05,10.12,11.07,191.04,303.86,32.71,42.42,938.53,5633.5,5312.75,6550.25,7.14,20,5836.52,8,456.17,161.56,7.48,82.98,282099,1
10419,2018/2/14 15:06,42.21,124.82,265.66,299.84,10.06,10.1,11.06,191.91,307.98,32.76,43.41,949.75,5631.88,5300,6533.38,7.69,20,5839.02,8,454.73,186.54,7.37,78.9,286724,1
10420,2018/2/14 15:12,42.35,125.04,265.88,300.22,10.04,10.09,11.07,189.65,304.84,25.09,35.89,967.68,5626.5,5307.25,6555,7.46,20,5833.1,6,106.97,72.75,7.42,82.85,283279,1
10421,2018/2/14 15:18,43.28,125.4,267.92,306.58,10.04,10.1,11.08,189.46,315.53,21.1,28.69,971.43,5635.25,5310.63,6553.13,7.29,20,5835.32,6,105.85,139.07,7.48,85.52,281124,2
10422,2018/2/14 15:24,42.74,125.1,266.81,302.98,10.05,10.11,11.07,189.33,305.57,21.83,30.48,937.16,5619.75,5300.25,6539.13,7.28,20,5831.07,6,106.22,181.11,7.42,82.31,279259,3
10423,2018/2/14 15:30,42.69,124.86,266.05,302.78,10.06,10.11,11.09,185.28,305.66,26.92,37.67,933.07,5644.63,5321.63,6569.38,7.24,20,5827.93,6,106.7,222.58,7.4,80.73,278821,3
10424,2018/2/14 15:36,42.7,124.8,268.77,305.92,10.04,10.11,11.06,190.97,305.83,37.57,44.47,936.56,5624.25,5309.13,6547.75,7.41,20,5830.24,6,105.77,212.99,7.41,81.3,278750,2
10425,2018/2/14 15:42,44.63,126.15,270.81,303.27,10.06,10.12,11.06,187.71,302.12,28.19,38.72,969.76,5625.75,5312.5,6556.13,7.22,20,5826.08,6,105.64,174.02,7.39,80.92,283488,2
10426,2018/2/14 15:48,42.05,124.11,265.62,305.63,10.03,10.13,11.09,185.47,305.43,22.61,31.06,964.73,5636.13,5310,6541.38,7.26,20,5827.1,6,105.87,73.22,7.42,82.76,285214,1
10427,2018/2/14 15:54,42.88,125.2,267.96,302.93,10.06,10.09,11.07,185.47,305.43,24.39,32.67,947.67,5622,5308.13,6545.38,7.28,20,5829.13,6,105.77,81.98,7.46,84.28,284009,1
10428,2018/2/14 16:00,42.35,124.98,265.14,302.52,10.05,10.11,11.07,186.7,304.96,30.69,36.55,937.21,5631.75,5317.5,6559.5,7.21,20,5827.1,6,105.47,236.63,7.39,80.8,281344,1
10429,2018/2/14 16:06,42.49,124.86,265.3,297.76,10.04,10.08,11.07,186.75,307.63,27.51,32.74,968.13,5642.88,5312.25,6550.88,7.2,20,5824.05,6,106.11,259.72,7.36,79.43,286139,1
10430,2018/2/14 16:12,43.21,125.14,267.78,303.97,10.06,10.11,11.08,187.21,306.81,29.45,34.78,954.52,5629.5,5311.13,6545.38,7.12,20,5826.73,6,103.98,259.54,7.36,79.43,284839,1
10431,2018/2/14 16:18,42.73,124.86,268.2,304.23,10.07,10.09,11.08,180.86,302.76,25,28.61,981.69,5627.63,5304.5,6554,7.13,20,5825.9,6,106.31,280.65,7.38,79.38,284017,1
10432,2018/2/14 16:24,44.62,125.63,273.34,310.76,10.03,10.12,11.08,188.1,302.26,24.1,28.44,931.91,5638.38,5318.63,6553.38,7.24,20,5825.9,6,105.6,326.6,7.41,81.02,281508,1
10433,2018/2/14 16:30,41.9,124.12,265.43,302.25,10.06,10.11,11.06,190.94,302.33,35.45,42.95,889.09,5611.75,5299.75,6534.75,7.26,20,5823.21,6,105.03,376.96,7.4,80.76,283030,1
10434,2018/2/14 16:36,43.31,125.36,267.94,303.22,10.03,10.1,11.07,188.07,304.33,32.94,39.78,963.99,5628.75,5311.13,6559.5,7.5,20,5821.37,6,105.2,357.51,7.42,79.3,282790,1
10435,2018/2/14 16:42,42.41,124.62,267.04,302.02,10.06,10.1,11.08,186.62,305.36,26.74,32.5,985.6,5613.13,5315.88,6490,7.32,10,5817.67,36,0,389.35,7.39,78.08,284808,1
10436,2018/2/14 16:48,42.76,125.02,267.05,300.52,10.06,10.1,11.08,186.25,306.68,20.81,17.17,988.84,5635,5326.63,6554.13,7.45,20,5793.64,6,99.95,201.25,7.5,87.39,283171,1
10437,2018/2/14 16:54,42.01,124.85,265.83,301.45,10.05,10.09,11.07,186.25,306.68,19.91,19.07,933.07,5643.88,5322.25,6557.75,7.42,20,5789.94,6,98.14,122.23,7.53,86.8,284031,1
10438,2018/2/14 17:00,43.83,125.2,272.75,306.28,10.05,10.11,11.09,189.4,297.3,21.64,22.26,934.06,5630.75,5323.13,6549.63,7.64,20,5795.48,6,95.36,138.78,7.53,82.95,285516,1
10439,2018/2/14 17:06,42.09,124.71,267.21,304.69,10.06,10.12,11.06,191.57,294.69,33.41,40.19,894.82,5650.13,5334.75,6561.38,7.66,20,5788.09,6,98.05,210.61,7.5,81.15,284034,1
10440,2018/2/14 17:12,43.6,125.48,269.26,305.43,10.03,10.11,11.05,186.24,307.37,41.3,44.22,944.82,5652.63,5334.25,6565.25,7.56,20,5791.79,6,100.37,271.27,7.45,78.66,286025,1
10441,2018/2/14 17:18,42.11,124.36,267.38,306.03,10.04,10.11,11.08,184.19,297.16,29.61,34.18,982.22,5643.13,5328.38,6546.25,7.7,20,5782.54,6,103.23,261.22,7.5,82.52,283980,1
10442,2018/2/14 17:24,42.19,125.28,263.98,295.54,10.06,10.13,11.06,183.52,298.03,24.64,26.82,964.66,5633.5,5316.13,6554.63,7.74,20,5784.39,6,103.23,242.81,7.52,85.46,282740,1
10443,2018/2/14 17:30,44.63,125.71,271.4,310.64,10.05,10.1,11.08,185.01,303.6,23.99,25.92,949.55,5640.13,5331.63,6554.13,7.7,20,5784.39,6,105.37,252.3,7.52,84.61,280702,1
10444,2018/2/14 17:36,43.02,124.73,268.33,303.36,10.03,10.13,11.09,184.13,302.74,27.85,31.64,935.41,5652,5339.5,6570.63,7.87,20,5788.09,6,103.07,330,7.47,81.56,282911,1
10445,2018/2/14 17:42,43.97,125.35,270.81,299.71,10.04,10.13,11.07,180.45,306.77,32.3,38.34,922.31,5638.63,5331.88,6547.75,7.73,20,5780.69,6,105.27,356.64,7.43,80.68,282798,1
10446,2018/2/14 17:48,44.33,125.09,272.86,310.38,10.05,10.13,11.07,180.73,303.25,35.04,40.52,945.45,5647.5,5332.75,6570.63,7.79,20,5782.54,6,102.14,447.65,7.4,79.12,284966,1
10447,2018/2/14 17:54,44.03,124.81,274.66,313.15,10.04,10.13,11.07,180.73,303.25,28.7,32.53,976.87,5625.5,5326.13,6555.5,7.82,20,5780.69,5,104.46,387.63,7.34,78.93,285674,1
10448,2018/2/14 18:00,42.85,124.4,269.93,308.26,10.06,10.11,11.07,189.5,299.38,22.63,22.45,978.1,5653.75,5343.38,6579.75,7.83,20,5780.69,5,103.76,346.48,7.38,83.12,285998,1
10449,2018/2/14 18:06,43.38,125.24,270.57,305.34,10.05,10.11,11.08,191.22,299.1,25.47,28.6,935.09,5652.13,5335,6562.5,7.8,20,5777,5,104.56,405.2,7.35,83.79,285146,1
10450,2018/2/14 18:12,41.98,124.5,265.66,301.02,10.03,10.1,11.07,191.09,299.42,28.93,34.1,930,5647.38,5336.38,6577.75,7.82,20,5778.85,5,105.3,344.61,7.34,83.35,288313,1
10451,2018/2/14 18:18,43.28,125.27,268.32,304.89,10.06,10.11,11.06,191.65,294.97,30.54,36.48,940.13,5635.5,5328.38,6566.75,7.82,20,5782.54,5,102.27,288.9,7.35,80.95,288901,1
10452,2018/2/14 18:24,42.99,125.26,267.24,302.86,10.04,10.09,11.08,188.39,297.96,31.17,37.89,938.97,5627.5,5325.88,6553.38,7.81,20,5777,5,104.16,335.57,7.35,78.61,286868,2
10453,2018/2/14 18:30,42.89,124.96,267.32,303.82,10.05,10.11,11.07,192.7,297.93,26.78,31.96,979.52,5629.38,5318,6555,7.82,20,5780.69,5,104.29,332.68,7.39,80.5,286800,2
10454,2018/2/14 18:36,42.81,125.04,267.16,301.12,10.04,10.11,11.07,194.21,299.38,22.21,24.55,969.45,5640.13,5328.63,6576.75,8.06,20,5775.15,5,105.4,354.42,7.36,81.21,287283,3
10455,2018/2/14 18:42,42.63,124.79,265.79,301.23,10.08,10.11,11.06,193.46,300.96,18.71,24.88,944.37,5638.5,5326.13,6556.38,8.16,20,5777,5,102.71,320.97,7.42,84.57,285401,2
10456,2018/2/14 18:48,43.22,125.15,268.01,303.59,10.05,10.11,11.06,194.19,298.71,22.82,33.88,917.26,5639.25,5320.63,6556.13,8.2,20,5775.15,5,105.17,298.63,7.41,84.76,286192,2
