ID,C1,C2,C3,C4,C5
180,0.08771129613433958,0.5064705879049219,0.2525808612610693,0.09789771971706311,0.055339534982606055
181,0.09380067151543539,0.487188829278201,0.255781703157007,0.09456988844565033,0.0686589076037062
182,0.12142075477423228,0.5049156102374092,0.2169501414994499,0.07973107966290603,0.07698241382600257
183,0.11609016244456112,0.5080342020732697,0.23800170347506747,0.07421362338677809,0.0636603086203236
184,0.16615979398965403,0.5419014272086025,0.20832426585705408,0.05561563941457531,0.027998873530114037
185,0.15146566501134923,0.5756858044987857,0.19874856878795233,0.04887353296482077,0.025226428737091914
186,0.20627192506167186,0.5014766788566332,0.1978012658052893,0.04844165410516534,0.04600847617124049
187,0.22661274928128022,0.4901707017876682,0.1910532897883543,0.049512393593804244,0.04265086554889296
188,0.1989797540593992,0.5075300713232701,0.1900642834838998,0.048990136097910086,0.05443575503552074
189,0.12536974047302554,0.4832612166530412,0.2858015194355362,0.07306279501877898,0.03250472841961801
190,0.16479368063296818,0.45532657756664935,0.2638934019333252,0.07740790434994232,0.03857843551711478
191,0.15524218059865824,0.4537794075881726,0.2495536696397633,0.09165616374388859,0.049768578429517346
192,0.14472053672459906,0.44993736586727523,0.2535724077678567,0.09217326598192606,0.05959642365834297
193,0.19200471865018737,0.4220670123364025,0.22464005162706777,0.07833155311965932,0.08295666426668308
194,0.16654097739442883,0.39723170265987856,0.23690373542524504,0.10982079954974872,0.08950278497069881
195,0.2333084229539571,0.43861572934384296,0.2526449874790369,0.059507153089510566,0.01592370713365254
196,0.3258674934955037,0.41583088186406003,0.18789925949223849,0.053750074227787194,0.01665229092041059
197,0.2192058188699883,0.46092209540308465,0.23620123627731016,0.06044890080653194,0.023221948643085154
198,0.1815851809394979,0.46795329330733026,0.24991993796237177,0.07255167803420852,0.02798990975659151
199,0.1936205149578175,0.5093292258503975,0.23644242919255376,0.03710339860738355,0.023504431391847783
200,0.1864818220630777,0.5298852157276562,0.23599585493706643,0.034157280788213416,0.01347982648398624
201,0.1431989385431361,0.5226609787909308,0.26278937557079285,0.050303122434591285,0.021047584660549058
202,0.18513592650672878,0.5151316508402289,0.23881000175125372,0.036947746912902264,0.02397467398888635
203,0.3033603144352045,0.44569633753253207,0.18314412193589996,0.05250121652806763,0.015298009568295787
204,0.2443366573549428,0.49500190627527146,0.20466437850397565,0.04148630192968666,0.014510755936123502
205,0.2809524557550199,0.4658863112132925,0.19028609124888718,0.04117852605074897,0.021696615732051318
206,0.3056519106644411,0.422559073849916,0.21146735861689694,0.04381022713501536,0.016511429733730595
207,0.20300868890202362,0.43880508552730185,0.271529668627257,0.06292945204752486,0.02372710489589268
208,0.23691011796399822,0.4444128539039587,0.23004120051162572,0.06553118429423785,0.023104643326179414
209,0.4081227331783614,0.3824526240891962,0.15682889080213205,0.037069027655793015,0.015526724274517146
210,0.27772875221292115,0.5060503036059341,0.1726590375783972,0.032656234521681926,0.010905672081065725
211,0.2900966657968131,0.44012885434533544,0.18887646643833703,0.044785040132418255,0.03611297328709625
212,0.29489366451008336,0.4144430902368762,0.19410105528827368,0.04498752004992725,0.05157466991483956
213,0.33065091967290594,0.38905576153784494,0.22283890731410474,0.0346243456364892,0.022830065838655045
214,0.3158671952617454,0.4685657709616065,0.135165559011077,0.06697665390765811,0.013424820857912878
215,0.35032019512802126,0.4498188799746957,0.145444956781264,0.04020612626528752,0.014209841850731592
216,0.3102293740800392,0.4774711560591259,0.15803199171059967,0.03597641299342961,0.018291065156805588
217,0.3657030869268421,0.42770784152979074,0.155329536049147,0.03097823284272068,0.020281302651499303
218,0.4596586988025558,0.36377926171233055,0.12890864963437718,0.028240978055627485,0.019412411795109136
219,0.2711022344703933,0.4774008676229627,0.17870999337647334,0.034097045648421455,0.03868985888174923
220,0.34765728055260053,0.4198417787465692,0.18089899869030854,0.033285831821012926,0.018316110189508916
221,0.4028620209940277,0.38827048224759964,0.1678757532088102,0.02800794205940487,0.012983801490157723
222,0.3892591123232359,0.3571805692151191,0.1634703005137354,0.05791625070594961,0.03217376724195981
223,0.4273731077839678,0.3639675913634761,0.1447527901381586,0.039010322669089076,0.024896188045308337
224,0.3363442300214472,0.4052462818066795,0.1710304838884141,0.060902840511063455,0.026476163772395606
225,0.3970077373303667,0.4032134294219296,0.1516009812802198,0.03194354345304123,0.01623430851444266
226,0.40300498616222763,0.40250240409473326,0.14849927187849987,0.0304624346609819,0.015530903203557258
227,0.34094123712397495,0.3641513985403744,0.22866932933252992,0.04264066864177617,0.023597366361344605
228,0.3749278591250567,0.39459219057058686,0.18829249287155772,0.031316698049440456,0.01087075938335838
229,0.17514909790290548,0.35964611907254523,0.36341811154105697,0.08682050753179482,0.014966163951697413
230,0.44645467878569645,0.3725653142536249,0.13653213074585288,0.028980426888488755,0.015467449326336969
231,0.42741684794733914,0.38454735814373103,0.14425134240504367,0.02955254193169091,0.014231909572195315
232,0.43428144085080356,0.37695684575885186,0.1391395325125074,0.029872025697455572,0.01975015518038171
233,0.3305940330542438,0.40733756307859087,0.1864209657474655,0.051717118301562254,0.02393031981813767
234,0.3022485563235266,0.4410151718622099,0.19448589835210928,0.044930915717516735,0.01731945774463756
235,0.297042657949702,0.45229028857522247,0.18961303429347684,0.04205849092537108,0.018995528256227717
236,0.27192144680530395,0.46370848506036316,0.19492129724560125,0.04677958489282385,0.022669185995907767
237,0.29057790244934345,0.4636611491159281,0.18219606743525918,0.039851305062282384,0.02371357593718689
238,0.31532574249519574,0.4325764222690241,0.17906556329858267,0.03749569429451841,0.03553657764267899
239,0.28176280520636254,0.45252012054932456,0.184430278512348,0.046907724803217046,0.03437907092874808
240,0.28339361795799983,0.4382513943027451,0.19122577352255024,0.04960287240297433,0.03752634181373034
241,0.2872279536947332,0.4302747836935695,0.2115395458388994,0.04551619706229069,0.025441519710507406
242,0.2707347298838014,0.447526402387547,0.2230585997819756,0.037936629555963816,0.020743638390712298
243,0.2330332197059024,0.44645811344371455,0.24801661930205413,0.04670732270733701,0.02578472484099179
244,0.4016309851329561,0.3503791693002634,0.1708447722231379,0.04123199566691886,0.03591307767672387
245,0.27417740138261465,0.39208632672505017,0.23773515429409003,0.05486736096227781,0.04113375663596741
246,0.16293835658166803,0.405760527919825,0.30376726803920423,0.09211684240459958,0.03541700505470337
247,0.28351735528653776,0.43112798343141634,0.1962533977746168,0.06034615655243486,0.028755106954994156
248,0.20086503324020996,0.5004619281722313,0.21652876790745032,0.058396910838945194,0.023747359841163287
249,0.21169521871004426,0.4574996769143751,0.22833931888040032,0.06387238614615869,0.03859339934902171
250,0.23026378889296395,0.46379382376262207,0.21371352727388354,0.06945010224112133,0.02277875782940919
251,0.260726136953509,0.41543850164012003,0.2080074165382793,0.07904315509558128,0.036784789772510436
252,0.22375997083765264,0.43719982544729974,0.2171418020578368,0.07967957410356022,0.04221882755365085
253,0.19688190030273447,0.4083641259635899,0.21570900566884066,0.12989503950543513,0.04914992855939969
254,0.2528965122320022,0.4906137658930124,0.18915358012607877,0.05214675111753291,0.015189390631373721
255,0.22064824356451412,0.39384317402426794,0.22249358190525428,0.09646124550826024,0.06655375499770343
256,0.27815029522564744,0.39954077921729936,0.19982965173230516,0.0643548168369689,0.05812445698777902
257,0.32526115415826173,0.4086672654990585,0.1864705604078223,0.05916113425234013,0.02043988568251733
258,0.21564946192520662,0.3930228007285566,0.2255355269960029,0.10344974280766497,0.06234246754256903
259,0.27571864453887523,0.41102158440109215,0.2002008033207723,0.07138414302805728,0.04167482471120284
260,0.13854096152246323,0.39798038881972003,0.2548213604370578,0.14112765553900553,0.06752963368175342
261,0.3817489015567549,0.3849074633292578,0.17428836974392584,0.03278203471383495,0.02627323065622642
262,0.1356319559615185,0.39543765438136846,0.2369984501567437,0.14331956355826822,0.08861237594210124
263,0.2569154645729559,0.4479349239074563,0.20962344192891672,0.05427718721851018,0.03124898237216089
264,0.2507342434991535,0.44568608537339843,0.20484791621770151,0.055212157304373906,0.04351959760537242
265,0.2209158991783631,0.45368997511531084,0.22350928762124478,0.0622230773668989,0.039661760718182365
266,0.42732970633831513,0.3691616663610697,0.1416529089329042,0.040259863123984,0.02159585524372692
267,0.4446577273660396,0.36662455327760235,0.13055016052162136,0.03551064210142398,0.022656916733312896
268,0.15270118809482097,0.3279839396087072,0.3564419621299603,0.0957331562839404,0.06713975388257092
269,0.14012776037171648,0.3497478632201121,0.34069880642357364,0.08057318216105216,0.08885238782354561
270,0.14731506631585423,0.3350399570479828,0.3401640666707493,0.10745231827117128,0.07002859169424236
271,0.23163149604314537,0.40850695100295303,0.2682456692398638,0.06584673724741723,0.025769146466620648
272,0.2847957918515684,0.3895285422015712,0.2744584533074516,0.03978447443556234,0.011432738203846425
273,0.7816309484791284,0.13953172338212919,0.05876786194654446,0.0157293170109132,0.00434014918128466
274,0.8145389060610536,0.11208003876698577,0.05207972580519736,0.014626980759219784,0.006674348607543588
275,0.8369523471410745,0.09929530444967719,0.04645311989663406,0.012548285113148032,0.004750943399466173
276,0.6661737341129937,0.19911026226120665,0.10132170484163117,0.02440037539181111,0.008993923392357349
277,0.7605666560305762,0.16992133765969222,0.05460995668868452,0.009785079061337264,0.005116970559709912
278,0.6865333595179604,0.20509426007769674,0.0899320181685496,0.015214010671081806,0.0032263515647115424
279,0.7533589165487321,0.16607474229074579,0.06625597868591415,0.008929541163431493,0.005380821311176379
280,0.6653815583250331,0.2198822881529307,0.10018546405813589,0.010796964915074288,0.0037537245488260033
281,0.6626292850282789,0.22174439864049492,0.09258350487141415,0.015039008313301907,0.008003803146510094
282,0.6975856016101902,0.18422888276262628,0.0963531411449177,0.01366592751984329,0.008166446962422568
283,0.6616091944710005,0.19296236984121218,0.12016549351264487,0.01728846831180879,0.007974473863333704
284,0.6641292586442177,0.20271907956879706,0.10739943456012989,0.017553679243163756,0.008198547983691618
285,0.6404078318467691,0.1969791710756013,0.12691073370842149,0.019337483532360644,0.016364779836847518
286,0.6637164399141028,0.2030148700773425,0.10377480636163791,0.015819668500899643,0.013674215146017235
287,0.690470722287492,0.1952309232550214,0.089170966625924,0.013698199175816777,0.011429188655745881
288,0.6248395708187342,0.23581922086309604,0.10512091455514919,0.01794842604684304,0.01627186771617745
289,0.5808186593348543,0.25103172575956145,0.12779645969264644,0.023259386874979325,0.01709376833795847
290,0.6948393603931979,0.21082888933057467,0.052486352548621266,0.020484090254927118,0.021361307472679128
291,0.6990035392092394,0.20418092284637823,0.07486699711726223,0.01183612062678826,0.010112420200331937
292,0.5763447555914345,0.2820354560072246,0.10773835210456159,0.017500434956378062,0.016381001340401203
293,0.7054828071366703,0.20671629545215622,0.06858047026277773,0.012559762131551043,0.0066606650168447665
294,0.6749506987167628,0.2179563464777477,0.08369275175769265,0.013869963674236,0.00953023937356075
295,0.6432381362984947,0.22639207612239154,0.10160611016177354,0.017401935172996378,0.011361742244343921
296,0.5252828517646374,0.2628605708411878,0.15950301301924485,0.03330707280319106,0.019046491571738874
297,0.5958281276171848,0.24380273952793813,0.12555828938128577,0.021161076157366607,0.01364976731622474
298,0.6495810237967499,0.21224558914853878,0.10160224163496988,0.02188375696529949,0.014687388454442049
